datasetX,datasetY,similarity
SP.POP.AG15.FE.UN,SP.POP.AG16.MA.UN,0.377896
SP.POP.AG15.FE.UN,SP.POP.AG16.TO.UN,0.382257
SP.POP.AG15.FE.UN,SP.POP.AG17.FE.UN,0.825529
SP.POP.AG15.FE.UN,SP.POP.AG17.MA.UN,0.377896
SP.POP.AG15.FE.UN,SP.POP.AG17.TO.UN,0.382257
SP.POP.AG15.FE.UN,SP.POP.AG18.FE.UN,0.825529
SP.POP.AG15.FE.UN,SP.POP.AG18.MA.UN,0.377896
SP.POP.AG15.FE.UN,SP.POP.AG18.TO.UN,0.382257
SP.POP.AG15.FE.UN,SP.POP.AG19.FE.UN,0.825529
SP.POP.AG15.FE.UN,SP.POP.AG19.MA.UN,0.377896
SP.POP.AG15.FE.UN,SP.POP.AG19.TO.UN,0.382257
SP.POP.AG15.FE.UN,SP.POP.AG20.FE.UN,0.825529
SP.POP.AG15.FE.UN,SP.POP.AG20.MA.UN,0.377896
SP.POP.AG15.FE.UN,SP.POP.AG20.TO.UN,0.382257
SP.POP.AG15.FE.UN,SP.POP.AG21.FE.UN,0.825529
SP.POP.AG15.FE.UN,SP.POP.AG21.MA.UN,0.377896
SP.POP.AG15.FE.UN,SP.POP.AG21.TO.UN,0.382257
SP.POP.AG15.FE.UN,SP.POP.AG22.FE.UN,0.825529
SP.POP.AG15.FE.UN,SP.POP.AG22.MA.UN,0.377896
SP.POP.AG15.FE.UN,SP.POP.AG22.TO.UN,0.382257
SP.POP.AG15.FE.UN,SP.POP.AG23.FE.UN,0.825529
SP.POP.AG15.FE.UN,SP.POP.AG23.MA.UN,0.377896
SP.POP.AG15.FE.UN,SP.POP.AG23.TO.UN,0.382257
SP.POP.AG15.FE.UN,SP.POP.AG24.FE.UN,0.825529
SP.POP.AG15.FE.UN,SP.POP.AG24.MA.UN,0.377896
SP.POP.AG15.FE.UN,SP.POP.AG24.TO.UN,0.382257
SP.POP.AG15.FE.UN,SP.POP.AG25.FE.UN,0.825529
SP.POP.AG15.FE.UN,SP.POP.AG25.MA.UN,0.377896
SP.POP.AG15.FE.UN,SP.POP.AG25.TO.UN,0.382257
SP.POP.AG15.FE.UN,SP.PRE.TOTL.FE.IN,0.672704
SP.POP.AG15.FE.UN,SP.PRE.TOTL.IN,0.146595
SP.POP.AG15.FE.UN,SP.PRE.TOTL.MA.IN,0.144436
SP.POP.AG15.FE.UN,SP.PRM.GRAD.FE,0.419711
SP.POP.AG15.FE.UN,SP.PRM.GRAD.MA,0.083552
SP.POP.AG15.FE.UN,SP.PRM.GRAD.TO,0.0849594
SP.POP.AG15.FE.UN,SP.PRM.TOTL.FE.IN,0.707707
SP.POP.AG15.FE.UN,SP.PRM.TOTL.IN,0.160653
SP.POP.AG15.FE.UN,SP.PRM.TOTL.MA.IN,0.158106
SP.POP.AG15.FE.UN,SP.SEC.LTOT.FE.IN,0.562925
SP.POP.AG15.FE.UN,SP.SEC.LTOT.IN,0.118772
SP.POP.AG15.FE.UN,SP.SEC.LTOT.MA.IN,0.116862
SP.POP.AG15.FE.UN,SP.SEC.TOTL.FE.IN,0.706729
SP.POP.AG15.FE.UN,SP.SEC.TOTL.IN,0.156419
SP.POP.AG15.FE.UN,SP.SEC.TOTL.MA.IN,0.154155
SP.POP.AG15.FE.UN,SP.SEC.UTOT.FE.IN,0.565679
SP.POP.AG15.FE.UN,SP.SEC.UTOT.IN,0.120735
SP.POP.AG15.FE.UN,SP.SEC.UTOT.MA.IN,0.118975
SP.POP.AG15.FE.UN,SP.TER.TOTL.FE.IN,0.672704
SP.POP.AG15.FE.UN,SP.TER.TOTL.IN,0.146595
SP.POP.AG15.FE.UN,SP.TER.TOTL.MA.IN,0.144436
SP.POP.AG15.FE.UN,TOTRESV,-0.0164971
SP.POP.AG15.FE.UN,UIS.AY.EM,0.00728725
SP.POP.AG15.FE.UN,UIS.AY.SM,0.00140921
SP.POP.AG15.FE.UN,UIS.AY.SY,0.00424407
SP.POP.AG15.FE.UN,UIS.CEAGEE.1,-0.00531519
SP.POP.AG15.FE.UN,UIS.GAP.1,0.0974272
SP.POP.AG15.FE.UN,UIS.GAP.1.F,0.504403
SP.POP.AG15.FE.UN,UIS.GAP.1.M,0.096057
SP.POP.AG15.FE.UN,UIS.OAPP.1,-0.0112316
SP.POP.AG15.FE.UN,UIS.OAPP.1.F,0.363916
SP.POP.AG15.FE.UN,UIS.OAPP.1.M,-0.0126185
SP.POP.AG15.FE.UN,UIS.SAP.1.G1,0.074906
SP.POP.AG15.FE.UN,UIS.SAP.1.G1.F,0.37146
SP.POP.AG15.FE.UN,UIS.SAP.1.G1.M,0.0738546
SP.POP.AG15.FE.UN,UIS.SAP.4,0.116532
SP.POP.AG15.FE.UN,UIS.SAP.4.F,0.523571
SP.POP.AG15.FE.UN,UIS.SAP.4.M,0.115059
SP.POP.AG15.FE.UN,VC.PKP.TOTL.UN,0.0
SP.POP.AG15.MA.UN,SP.POP.AG15.MA.UN,0.825971
SP.POP.AG15.MA.UN,SP.POP.AG15.TO.UN,0.383363
SP.POP.AG15.MA.UN,SP.POP.AG16.FE.UN,0.379208
SP.POP.AG15.MA.UN,SP.POP.AG16.MA.UN,0.825971
SP.POP.AG15.MA.UN,SP.POP.AG16.TO.UN,0.383363
SP.POP.AG15.MA.UN,SP.POP.AG17.FE.UN,0.379208
SP.POP.AG15.MA.UN,SP.POP.AG17.MA.UN,0.825971
SP.POP.AG15.MA.UN,SP.POP.AG17.TO.UN,0.383363
SP.POP.AG15.MA.UN,SP.POP.AG18.FE.UN,0.379208
SP.POP.AG15.MA.UN,SP.POP.AG18.MA.UN,0.825971
SP.POP.AG15.MA.UN,SP.POP.AG18.TO.UN,0.383363
SP.POP.AG15.MA.UN,SP.POP.AG19.FE.UN,0.379208
SP.POP.AG15.MA.UN,SP.POP.AG19.MA.UN,0.825971
SP.POP.AG15.MA.UN,SP.POP.AG19.TO.UN,0.383363
SP.POP.AG15.MA.UN,SP.POP.AG20.FE.UN,0.379208
SP.POP.AG15.MA.UN,SP.POP.AG20.MA.UN,0.825971
SP.POP.AG15.MA.UN,SP.POP.AG20.TO.UN,0.383363
SP.POP.AG15.MA.UN,SP.POP.AG21.FE.UN,0.379208
SP.POP.AG15.MA.UN,SP.POP.AG21.MA.UN,0.825971
SP.POP.AG15.MA.UN,SP.POP.AG21.TO.UN,0.383363
SP.POP.AG15.MA.UN,SP.POP.AG22.FE.UN,0.379208
SP.POP.AG15.MA.UN,SP.POP.AG22.MA.UN,0.825971
SP.POP.AG15.MA.UN,SP.POP.AG22.TO.UN,0.383363
SP.POP.AG15.MA.UN,SP.POP.AG23.FE.UN,0.379208
SP.POP.AG15.MA.UN,SP.POP.AG23.MA.UN,0.825971
SP.POP.AG15.MA.UN,SP.POP.AG23.TO.UN,0.383363
SP.POP.AG15.MA.UN,SP.POP.AG24.FE.UN,0.379208
SP.POP.AG15.MA.UN,SP.POP.AG24.MA.UN,0.825971
SP.POP.AG15.MA.UN,SP.POP.AG24.TO.UN,0.383363
SP.POP.AG15.MA.UN,SP.POP.AG25.FE.UN,0.379208
SP.POP.AG15.MA.UN,SP.POP.AG25.MA.UN,0.825971
SP.POP.AG15.MA.UN,SP.POP.AG25.TO.UN,0.383363
SP.POP.AG15.MA.UN,SP.PRE.TOTL.FE.IN,0.144758
SP.POP.AG15.MA.UN,SP.PRE.TOTL.IN,0.146911
SP.POP.AG15.MA.UN,SP.PRE.TOTL.MA.IN,0.672746
SP.POP.AG15.MA.UN,SP.PRM.GRAD.FE,0.0839023
SP.POP.AG15.MA.UN,SP.PRM.GRAD.MA,0.419879
SP.POP.AG15.MA.UN,SP.PRM.GRAD.TO,0.0853065
SP.POP.AG15.MA.UN,SP.PRM.TOTL.FE.IN,0.15841
SP.POP.AG15.MA.UN,SP.PRM.TOTL.IN,0.160954
SP.POP.AG15.MA.UN,SP.PRM.TOTL.MA.IN,0.707732
SP.POP.AG15.MA.UN,SP.SEC.LTOT.FE.IN,0.117252
SP.POP.AG15.MA.UN,SP.SEC.LTOT.IN,0.119153
SP.POP.AG15.MA.UN,SP.SEC.LTOT.MA.IN,0.563048
SP.POP.AG15.MA.UN,SP.SEC.TOTL.FE.IN,0.154466
SP.POP.AG15.MA.UN,SP.SEC.TOTL.IN,0.156726
SP.POP.AG15.MA.UN,SP.SEC.TOTL.MA.IN,0.706757
SP.POP.AG15.MA.UN,SP.SEC.UTOT.FE.IN,0.119338
SP.POP.AG15.MA.UN,SP.SEC.UTOT.IN,0.121091
SP.POP.AG15.MA.UN,SP.SEC.UTOT.MA.IN,0.565787
SP.POP.AG15.MA.UN,SP.TER.TOTL.FE.IN,0.144758
SP.POP.AG15.MA.UN,SP.TER.TOTL.IN,0.146911
SP.POP.AG15.MA.UN,SP.TER.TOTL.MA.IN,0.672746
SP.POP.AG15.MA.UN,TOTRESV,-0.0184437
SP.POP.AG15.MA.UN,UIS.AY.EM,0.00870311
SP.POP.AG15.MA.UN,UIS.AY.SM,0.00215123
SP.POP.AG15.MA.UN,UIS.AY.SY,0.00202063
SP.POP.AG15.MA.UN,UIS.CEAGEE.1,-0.00560913
SP.POP.AG15.MA.UN,UIS.GAP.1,0.0978439
SP.POP.AG15.MA.UN,UIS.GAP.1.F,0.0964836
SP.POP.AG15.MA.UN,UIS.GAP.1.M,0.504577
SP.POP.AG15.MA.UN,UIS.OAPP.1,-0.0116106
SP.POP.AG15.MA.UN,UIS.OAPP.1.F,-0.0130007
SP.POP.AG15.MA.UN,UIS.OAPP.1.M,0.363487
SP.POP.AG15.MA.UN,UIS.SAP.1.G1,0.0751856
SP.POP.AG15.MA.UN,UIS.SAP.1.G1.F,0.0741351
SP.POP.AG15.MA.UN,UIS.SAP.1.G1.M,0.371595
SP.POP.AG15.MA.UN,UIS.SAP.4,0.116826
SP.POP.AG15.MA.UN,UIS.SAP.4.F,0.115357
SP.POP.AG15.MA.UN,UIS.SAP.4.M,0.523659
SP.POP.AG15.MA.UN,VC.PKP.TOTL.UN,0.0
SP.POP.AG15.TO.UN,SP.POP.AG15.TO.UN,0.820859
SP.POP.AG15.TO.UN,SP.POP.AG16.FE.UN,0.369352
SP.POP.AG15.TO.UN,SP.POP.AG16.MA.UN,0.369143
SP.POP.AG15.TO.UN,SP.POP.AG16.TO.UN,0.820859
SP.POP.AG15.TO.UN,SP.POP.AG17.FE.UN,0.369352
SP.POP.AG15.TO.UN,SP.POP.AG17.MA.UN,0.369143
SP.POP.AG15.TO.UN,SP.POP.AG17.TO.UN,0.820859
SP.POP.AG15.TO.UN,SP.POP.AG18.FE.UN,0.369352
SP.POP.AG15.TO.UN,SP.POP.AG18.MA.UN,0.369143
SP.POP.AG15.TO.UN,SP.POP.AG18.TO.UN,0.820859
SP.POP.AG15.TO.UN,SP.POP.AG19.FE.UN,0.369352
SP.POP.AG15.TO.UN,SP.POP.AG19.MA.UN,0.369143
SP.POP.AG15.TO.UN,SP.POP.AG19.TO.UN,0.820859
SP.POP.AG15.TO.UN,SP.POP.AG20.FE.UN,0.369352
SP.POP.AG15.TO.UN,SP.POP.AG20.MA.UN,0.369143
SP.POP.AG15.TO.UN,SP.POP.AG20.TO.UN,0.820859
SP.POP.AG15.TO.UN,SP.POP.AG21.FE.UN,0.369352
SP.POP.AG15.TO.UN,SP.POP.AG21.MA.UN,0.369143
SP.POP.AG15.TO.UN,SP.POP.AG21.TO.UN,0.820859
SP.POP.AG15.TO.UN,SP.POP.AG22.FE.UN,0.369352
SP.POP.AG15.TO.UN,SP.POP.AG22.MA.UN,0.369143
SP.POP.AG15.TO.UN,SP.POP.AG22.TO.UN,0.820859
SP.POP.AG15.TO.UN,SP.POP.AG23.FE.UN,0.369352
SP.POP.AG15.TO.UN,SP.POP.AG23.MA.UN,0.369143
SP.POP.AG15.TO.UN,SP.POP.AG23.TO.UN,0.820859
SP.POP.AG15.TO.UN,SP.POP.AG24.FE.UN,0.369352
SP.POP.AG15.TO.UN,SP.POP.AG24.MA.UN,0.369143
SP.POP.AG15.TO.UN,SP.POP.AG24.TO.UN,0.820859
SP.POP.AG15.TO.UN,SP.POP.AG25.FE.UN,0.369352
SP.POP.AG15.TO.UN,SP.POP.AG25.MA.UN,0.369143
SP.POP.AG15.TO.UN,SP.POP.AG25.TO.UN,0.820859
SP.POP.AG15.TO.UN,SP.PRE.TOTL.FE.IN,0.144048
SP.POP.AG15.TO.UN,SP.PRE.TOTL.IN,0.671791
SP.POP.AG15.TO.UN,SP.PRE.TOTL.MA.IN,0.144042
SP.POP.AG15.TO.UN,SP.PRM.GRAD.FE,0.0803597
SP.POP.AG15.TO.UN,SP.PRM.GRAD.MA,0.0803558
SP.POP.AG15.TO.UN,SP.PRM.GRAD.TO,0.416392
SP.POP.AG15.TO.UN,SP.PRM.TOTL.FE.IN,0.155616
SP.POP.AG15.TO.UN,SP.PRM.TOTL.IN,0.705958
SP.POP.AG15.TO.UN,SP.PRM.TOTL.MA.IN,0.155612
SP.POP.AG15.TO.UN,SP.SEC.LTOT.FE.IN,0.114712
SP.POP.AG15.TO.UN,SP.SEC.LTOT.IN,0.560739
SP.POP.AG15.TO.UN,SP.SEC.LTOT.MA.IN,0.114702
SP.POP.AG15.TO.UN,SP.SEC.TOTL.FE.IN,0.153908
SP.POP.AG15.TO.UN,SP.SEC.TOTL.IN,0.705949
SP.POP.AG15.TO.UN,SP.SEC.TOTL.MA.IN,0.153903
SP.POP.AG15.TO.UN,SP.SEC.UTOT.FE.IN,0.118786
SP.POP.AG15.TO.UN,SP.SEC.UTOT.IN,0.564741
SP.POP.AG15.TO.UN,SP.SEC.UTOT.MA.IN,0.118777
SP.POP.AG15.TO.UN,SP.TER.TOTL.FE.IN,0.144048
SP.POP.AG15.TO.UN,SP.TER.TOTL.IN,0.671791
SP.POP.AG15.TO.UN,SP.TER.TOTL.MA.IN,0.144042
SP.POP.AG15.TO.UN,TOTRESV,0.89769
SP.POP.AG15.TO.UN,UIS.AY.EM,0.00986471
SP.POP.AG15.TO.UN,UIS.AY.SM,0.00129977
SP.POP.AG15.TO.UN,UIS.AY.SY,0.00187955
SP.POP.AG15.TO.UN,UIS.CEAGEE.1,-0.00203319
SP.POP.AG15.TO.UN,UIS.GAP.1,0.505991
SP.POP.AG15.TO.UN,UIS.GAP.1.F,0.0995264
SP.POP.AG15.TO.UN,UIS.GAP.1.M,0.0995163
SP.POP.AG15.TO.UN,UIS.OAPP.1,0.365927
SP.POP.AG15.TO.UN,UIS.OAPP.1.F,-0.00901458
SP.POP.AG15.TO.UN,UIS.OAPP.1.M,-0.00901122
SP.POP.AG15.TO.UN,UIS.SAP.1.G1,0.372403
SP.POP.AG15.TO.UN,UIS.SAP.1.G1.F,0.0758491
SP.POP.AG15.TO.UN,UIS.SAP.1.G1.M,0.0758478
SP.POP.AG15.TO.UN,UIS.SAP.4,0.523814
SP.POP.AG15.TO.UN,UIS.SAP.4.F,0.116602
SP.POP.AG15.TO.UN,UIS.SAP.4.M,0.116598
SP.POP.AG15.TO.UN,VC.PKP.TOTL.UN,0.0
SP.POP.AG16.FE.UN,SP.POP.AG16.FE.UN,0.825529
SP.POP.AG16.FE.UN,SP.POP.AG16.MA.UN,0.377896
SP.POP.AG16.FE.UN,SP.POP.AG16.TO.UN,0.382257
SP.POP.AG16.FE.UN,SP.POP.AG17.FE.UN,0.825529
SP.POP.AG16.FE.UN,SP.POP.AG17.MA.UN,0.377896
SP.POP.AG16.FE.UN,SP.POP.AG17.TO.UN,0.382257
SP.POP.AG16.FE.UN,SP.POP.AG18.FE.UN,0.825529
SP.POP.AG16.FE.UN,SP.POP.AG18.MA.UN,0.377896
SP.POP.AG16.FE.UN,SP.POP.AG18.TO.UN,0.382257
SP.POP.AG16.FE.UN,SP.POP.AG19.FE.UN,0.825529
SP.POP.AG16.FE.UN,SP.POP.AG19.MA.UN,0.377896
SP.POP.AG16.FE.UN,SP.POP.AG19.TO.UN,0.382257
SP.POP.AG16.FE.UN,SP.POP.AG20.FE.UN,0.825529
SP.POP.AG16.FE.UN,SP.POP.AG20.MA.UN,0.377896
SP.POP.AG16.FE.UN,SP.POP.AG20.TO.UN,0.382257
SP.POP.AG16.FE.UN,SP.POP.AG21.FE.UN,0.825529
SP.POP.AG16.FE.UN,SP.POP.AG21.MA.UN,0.377896
SP.POP.AG16.FE.UN,SP.POP.AG21.TO.UN,0.382257
SP.POP.AG16.FE.UN,SP.POP.AG22.FE.UN,0.825529
SP.POP.AG16.FE.UN,SP.POP.AG22.MA.UN,0.377896
SP.POP.AG16.FE.UN,SP.POP.AG22.TO.UN,0.382257
SP.POP.AG16.FE.UN,SP.POP.AG23.FE.UN,0.825529
SP.POP.AG16.FE.UN,SP.POP.AG23.MA.UN,0.377896
SP.POP.AG16.FE.UN,SP.POP.AG23.TO.UN,0.382257
SP.POP.AG16.FE.UN,SP.POP.AG24.FE.UN,0.825529
SP.POP.AG16.FE.UN,SP.POP.AG24.MA.UN,0.377896
SP.POP.AG16.FE.UN,SP.POP.AG24.TO.UN,0.382257
SP.POP.AG16.FE.UN,SP.POP.AG25.FE.UN,0.825529
SP.POP.AG16.FE.UN,SP.POP.AG25.MA.UN,0.377896
SP.POP.AG16.FE.UN,SP.POP.AG25.TO.UN,0.382257
SP.POP.AG16.FE.UN,SP.PRE.TOTL.FE.IN,0.672704
SP.POP.AG16.FE.UN,SP.PRE.TOTL.IN,0.146595
SP.POP.AG16.FE.UN,SP.PRE.TOTL.MA.IN,0.144436
SP.POP.AG16.FE.UN,SP.PRM.GRAD.FE,0.419711
SP.POP.AG16.FE.UN,SP.PRM.GRAD.MA,0.083552
SP.POP.AG16.FE.UN,SP.PRM.GRAD.TO,0.0849594
SP.POP.AG16.FE.UN,SP.PRM.TOTL.FE.IN,0.707707
SP.POP.AG16.FE.UN,SP.PRM.TOTL.IN,0.160653
SP.POP.AG16.FE.UN,SP.PRM.TOTL.MA.IN,0.158106
SP.POP.AG16.FE.UN,SP.SEC.LTOT.FE.IN,0.562925
SP.POP.AG16.FE.UN,SP.SEC.LTOT.IN,0.118772
SP.POP.AG16.FE.UN,SP.SEC.LTOT.MA.IN,0.116862
SP.POP.AG16.FE.UN,SP.SEC.TOTL.FE.IN,0.706729
SP.POP.AG16.FE.UN,SP.SEC.TOTL.IN,0.156419
SP.POP.AG16.FE.UN,SP.SEC.TOTL.MA.IN,0.154155
SP.POP.AG16.FE.UN,SP.SEC.UTOT.FE.IN,0.565679
SP.POP.AG16.FE.UN,SP.SEC.UTOT.IN,0.120735
SP.POP.AG16.FE.UN,SP.SEC.UTOT.MA.IN,0.118975
SP.POP.AG16.FE.UN,SP.TER.TOTL.FE.IN,0.672704
SP.POP.AG16.FE.UN,SP.TER.TOTL.IN,0.146595
SP.POP.AG16.FE.UN,SP.TER.TOTL.MA.IN,0.144436
SP.POP.AG16.FE.UN,TOTRESV,-0.0164971
SP.POP.AG16.FE.UN,UIS.AY.EM,0.00728725
SP.POP.AG16.FE.UN,UIS.AY.SM,0.00140921
SP.POP.AG16.FE.UN,UIS.AY.SY,0.00424407
SP.POP.AG16.FE.UN,UIS.CEAGEE.1,-0.00531519
SP.POP.AG16.FE.UN,UIS.GAP.1,0.0974272
SP.POP.AG16.FE.UN,UIS.GAP.1.F,0.504403
SP.POP.AG16.FE.UN,UIS.GAP.1.M,0.096057
SP.POP.AG16.FE.UN,UIS.OAPP.1,-0.0112316
SP.POP.AG16.FE.UN,UIS.OAPP.1.F,0.363916
SP.POP.AG16.FE.UN,UIS.OAPP.1.M,-0.0126185
SP.POP.AG16.FE.UN,UIS.SAP.1.G1,0.074906
SP.POP.AG16.FE.UN,UIS.SAP.1.G1.F,0.37146
SP.POP.AG16.FE.UN,UIS.SAP.1.G1.M,0.0738546
SP.POP.AG16.FE.UN,UIS.SAP.4,0.116532
SP.POP.AG16.FE.UN,UIS.SAP.4.F,0.523571
SP.POP.AG16.FE.UN,UIS.SAP.4.M,0.115059
SP.POP.AG16.FE.UN,VC.PKP.TOTL.UN,0.0
SP.POP.AG16.MA.UN,SP.POP.AG16.MA.UN,0.825971
SP.POP.AG16.MA.UN,SP.POP.AG16.TO.UN,0.383363
SP.POP.AG16.MA.UN,SP.POP.AG17.FE.UN,0.379208
SP.POP.AG16.MA.UN,SP.POP.AG17.MA.UN,0.825971
SP.POP.AG16.MA.UN,SP.POP.AG17.TO.UN,0.383363
SP.POP.AG16.MA.UN,SP.POP.AG18.FE.UN,0.379208
SP.POP.AG16.MA.UN,SP.POP.AG18.MA.UN,0.825971
SP.POP.AG16.MA.UN,SP.POP.AG18.TO.UN,0.383363
SP.POP.AG16.MA.UN,SP.POP.AG19.FE.UN,0.379208
SP.POP.AG16.MA.UN,SP.POP.AG19.MA.UN,0.825971
SP.POP.AG16.MA.UN,SP.POP.AG19.TO.UN,0.383363
SP.POP.AG16.MA.UN,SP.POP.AG20.FE.UN,0.379208
SP.POP.AG16.MA.UN,SP.POP.AG20.MA.UN,0.825971
SP.POP.AG16.MA.UN,SP.POP.AG20.TO.UN,0.383363
SP.POP.AG16.MA.UN,SP.POP.AG21.FE.UN,0.379208
SP.POP.AG16.MA.UN,SP.POP.AG21.MA.UN,0.825971
SP.POP.AG16.MA.UN,SP.POP.AG21.TO.UN,0.383363
SP.POP.AG16.MA.UN,SP.POP.AG22.FE.UN,0.379208
SP.POP.AG16.MA.UN,SP.POP.AG22.MA.UN,0.825971
SP.POP.AG16.MA.UN,SP.POP.AG22.TO.UN,0.383363
SP.POP.AG16.MA.UN,SP.POP.AG23.FE.UN,0.379208
SP.POP.AG16.MA.UN,SP.POP.AG23.MA.UN,0.825971
SP.POP.AG16.MA.UN,SP.POP.AG23.TO.UN,0.383363
SP.POP.AG16.MA.UN,SP.POP.AG24.FE.UN,0.379208
SP.POP.AG16.MA.UN,SP.POP.AG24.MA.UN,0.825971
SP.POP.AG16.MA.UN,SP.POP.AG24.TO.UN,0.383363
SP.POP.AG16.MA.UN,SP.POP.AG25.FE.UN,0.379208
SP.POP.AG16.MA.UN,SP.POP.AG25.MA.UN,0.825971
SP.POP.AG16.MA.UN,SP.POP.AG25.TO.UN,0.383363
SP.POP.AG16.MA.UN,SP.PRE.TOTL.FE.IN,0.144758
SP.POP.AG16.MA.UN,SP.PRE.TOTL.IN,0.146911
SP.POP.AG16.MA.UN,SP.PRE.TOTL.MA.IN,0.672746
SP.POP.AG16.MA.UN,SP.PRM.GRAD.FE,0.0839023
SP.POP.AG16.MA.UN,SP.PRM.GRAD.MA,0.419879
SP.POP.AG16.MA.UN,SP.PRM.GRAD.TO,0.0853065
SP.POP.AG16.MA.UN,SP.PRM.TOTL.FE.IN,0.15841
SP.POP.AG16.MA.UN,SP.PRM.TOTL.IN,0.160954
SP.POP.AG16.MA.UN,SP.PRM.TOTL.MA.IN,0.707732
SP.POP.AG16.MA.UN,SP.SEC.LTOT.FE.IN,0.117252
SP.POP.AG16.MA.UN,SP.SEC.LTOT.IN,0.119153
SP.POP.AG16.MA.UN,SP.SEC.LTOT.MA.IN,0.563048
SP.POP.AG16.MA.UN,SP.SEC.TOTL.FE.IN,0.154466
SP.POP.AG16.MA.UN,SP.SEC.TOTL.IN,0.156726
SP.POP.AG16.MA.UN,SP.SEC.TOTL.MA.IN,0.706757
SP.POP.AG16.MA.UN,SP.SEC.UTOT.FE.IN,0.119338
SP.POP.AG16.MA.UN,SP.SEC.UTOT.IN,0.121091
SP.POP.AG16.MA.UN,SP.SEC.UTOT.MA.IN,0.565787
SP.POP.AG16.MA.UN,SP.TER.TOTL.FE.IN,0.144758
SP.POP.AG16.MA.UN,SP.TER.TOTL.IN,0.146911
SP.POP.AG16.MA.UN,SP.TER.TOTL.MA.IN,0.672746
SP.POP.AG16.MA.UN,TOTRESV,-0.0184437
SP.POP.AG16.MA.UN,UIS.AY.EM,0.00870311
SP.POP.AG16.MA.UN,UIS.AY.SM,0.00215123
SP.POP.AG16.MA.UN,UIS.AY.SY,0.00202063
SP.POP.AG16.MA.UN,UIS.CEAGEE.1,-0.00560913
SP.POP.AG16.MA.UN,UIS.GAP.1,0.0978439
SP.POP.AG16.MA.UN,UIS.GAP.1.F,0.0964836
SP.POP.AG16.MA.UN,UIS.GAP.1.M,0.504577
SP.POP.AG16.MA.UN,UIS.OAPP.1,-0.0116106
SP.POP.AG16.MA.UN,UIS.OAPP.1.F,-0.0130007
SP.POP.AG16.MA.UN,UIS.OAPP.1.M,0.363487
SP.POP.AG16.MA.UN,UIS.SAP.1.G1,0.0751856
SP.POP.AG16.MA.UN,UIS.SAP.1.G1.F,0.0741351
SP.POP.AG16.MA.UN,UIS.SAP.1.G1.M,0.371595
SP.POP.AG16.MA.UN,UIS.SAP.4,0.116826
SP.POP.AG16.MA.UN,UIS.SAP.4.F,0.115357
SP.POP.AG16.MA.UN,UIS.SAP.4.M,0.523659
SP.POP.AG16.MA.UN,VC.PKP.TOTL.UN,0.0
SP.POP.AG16.TO.UN,SP.POP.AG16.TO.UN,0.820859
SP.POP.AG16.TO.UN,SP.POP.AG17.FE.UN,0.369352
SP.POP.AG16.TO.UN,SP.POP.AG17.MA.UN,0.369143
SP.POP.AG16.TO.UN,SP.POP.AG17.TO.UN,0.820859
SP.POP.AG16.TO.UN,SP.POP.AG18.FE.UN,0.369352
SP.POP.AG16.TO.UN,SP.POP.AG18.MA.UN,0.369143
SP.POP.AG16.TO.UN,SP.POP.AG18.TO.UN,0.820859
SP.POP.AG16.TO.UN,SP.POP.AG19.FE.UN,0.369352
SP.POP.AG16.TO.UN,SP.POP.AG19.MA.UN,0.369143
SP.POP.AG16.TO.UN,SP.POP.AG19.TO.UN,0.820859
SP.POP.AG16.TO.UN,SP.POP.AG20.FE.UN,0.369352
SP.POP.AG16.TO.UN,SP.POP.AG20.MA.UN,0.369143
SP.POP.AG16.TO.UN,SP.POP.AG20.TO.UN,0.820859
SP.POP.AG16.TO.UN,SP.POP.AG21.FE.UN,0.369352
SP.POP.AG16.TO.UN,SP.POP.AG21.MA.UN,0.369143
SP.POP.AG16.TO.UN,SP.POP.AG21.TO.UN,0.820859
SP.POP.AG16.TO.UN,SP.POP.AG22.FE.UN,0.369352
SP.POP.AG16.TO.UN,SP.POP.AG22.MA.UN,0.369143
SP.POP.AG16.TO.UN,SP.POP.AG22.TO.UN,0.820859
SP.POP.AG16.TO.UN,SP.POP.AG23.FE.UN,0.369352
SP.POP.AG16.TO.UN,SP.POP.AG23.MA.UN,0.369143
SP.POP.AG16.TO.UN,SP.POP.AG23.TO.UN,0.820859
SP.POP.AG16.TO.UN,SP.POP.AG24.FE.UN,0.369352
SP.POP.AG16.TO.UN,SP.POP.AG24.MA.UN,0.369143
SP.POP.AG16.TO.UN,SP.POP.AG24.TO.UN,0.820859
SP.POP.AG16.TO.UN,SP.POP.AG25.FE.UN,0.369352
SP.POP.AG16.TO.UN,SP.POP.AG25.MA.UN,0.369143
SP.POP.AG16.TO.UN,SP.POP.AG25.TO.UN,0.820859
SP.POP.AG16.TO.UN,SP.PRE.TOTL.FE.IN,0.144048
SP.POP.AG16.TO.UN,SP.PRE.TOTL.IN,0.671791
SP.POP.AG16.TO.UN,SP.PRE.TOTL.MA.IN,0.144042
SP.POP.AG16.TO.UN,SP.PRM.GRAD.FE,0.0803597
SP.POP.AG16.TO.UN,SP.PRM.GRAD.MA,0.0803558
SP.POP.AG16.TO.UN,SP.PRM.GRAD.TO,0.416392
SP.POP.AG16.TO.UN,SP.PRM.TOTL.FE.IN,0.155616
SP.POP.AG16.TO.UN,SP.PRM.TOTL.IN,0.705958
SP.POP.AG16.TO.UN,SP.PRM.TOTL.MA.IN,0.155612
SP.POP.AG16.TO.UN,SP.SEC.LTOT.FE.IN,0.114712
